pair_idx,protein,region,direction,baseline_margin,patched_margin,shift
40,protein1,control,real_into_random,-0.10715103149414062,-0.10459613800048828,0.0025548934936523438
40,protein1,control,random_into_real,-1.8850374221801758,-1.8853511810302734,-0.00031375885009765625
40,protein2,peak,real_into_random,-0.10715103149414062,-0.11625862121582031,-0.009107589721679688
40,protein2,peak,random_into_real,-1.8850374221801758,-1.8779783248901367,0.0070590972900390625
40,protein2,control,real_into_random,-0.10715103149414062,-0.10715770721435547,-6.67572021484375e-06
40,protein2,control,random_into_real,-1.8850374221801758,-1.8851146697998047,-7.724761962890625e-05
41,protein1,peak,real_into_random,-0.6223459243774414,-0.6190586090087891,0.0032873153686523438
41,protein1,peak,random_into_real,-1.788309097290039,-1.7919483184814453,-0.00363922119140625
41,protein1,control,real_into_random,-0.6223459243774414,-0.6337785720825195,-0.011432647705078125
41,protein1,control,random_into_real,-1.788309097290039,-1.7816810607910156,0.0066280364990234375
41,protein2,peak,real_into_random,-0.6223459243774414,-0.6135225296020508,0.008823394775390625
41,protein2,peak,random_into_real,-1.788309097290039,-1.791311264038086,-0.003002166748046875
41,protein2,control,real_into_random,-0.6223459243774414,-0.6231184005737305,-0.0007724761962890625
41,protein2,control,random_into_real,-1.788309097290039,-1.7862968444824219,0.0020122528076171875
42,protein1,peak,real_into_random,-1.323979377746582,-1.323094367980957,0.000885009765625
42,protein1,peak,random_into_real,-1.1321449279785156,-1.1396894454956055,-0.007544517517089844
42,protein1,control,real_into_random,-1.323979377746582,-1.3236207962036133,0.00035858154296875
42,protein1,control,random_into_real,-1.1321449279785156,-1.1321802139282227,-3.528594970703125e-05
42,protein2,peak,real_into_random,-1.323979377746582,-1.3318395614624023,-0.007860183715820312
42,protein2,peak,random_into_real,-1.1321449279785156,-1.1304693222045898,0.0016756057739257812
42,protein2,control,real_into_random,-1.323979377746582,-1.3230094909667969,0.0009698867797851562
42,protein2,control,random_into_real,-1.1321449279785156,-1.13201904296875,0.000125885009765625
43,protein1,peak,real_into_random,-0.5261659622192383,-0.5287485122680664,-0.002582550048828125
43,protein1,peak,random_into_real,5.648526191711426,5.644667625427246,-0.0038585662841796875
43,protein1,control,real_into_random,-0.5261659622192383,-0.5237636566162109,0.0024023056030273438
43,protein1,control,random_into_real,5.648526191711426,5.644134521484375,-0.004391670227050781
43,protein2,peak,real_into_random,-0.5261659622192383,-0.5405502319335938,-0.014384269714355469
43,protein2,peak,random_into_real,5.648526191711426,5.647425651550293,-0.0011005401611328125
43,protein2,control,real_into_random,-0.5261659622192383,-0.5246734619140625,0.0014925003051757812
43,protein2,control,random_into_real,5.648526191711426,5.648466110229492,-6.008148193359375e-05
44,protein1,peak,real_into_random,-1.9869365692138672,-1.984720230102539,0.002216339111328125
44,protein1,peak,random_into_real,1.7186765670776367,1.7192535400390625,0.0005769729614257812
44,protein1,control,real_into_random,-1.9869365692138672,-1.9860706329345703,0.000865936279296875
44,protein1,control,random_into_real,1.7186765670776367,1.707387924194336,-0.011288642883300781
44,protein2,peak,real_into_random,-1.9869365692138672,-1.9332990646362305,0.05363750457763672
44,protein2,peak,random_into_real,1.7186765670776367,1.7197608947753906,0.0010843276977539062
44,protein2,control,real_into_random,-1.9869365692138672,-1.987518310546875,-0.0005817413330078125
44,protein2,control,random_into_real,1.7186765670776367,1.7218999862670898,0.003223419189453125
45,protein1,peak,real_into_random,-2.6837291717529297,-2.6806249618530273,0.0031042098999023438
45,protein1,peak,random_into_real,3.1770448684692383,3.170795440673828,-0.006249427795410156
45,protein1,control,real_into_random,-2.6837291717529297,-2.684088706970215,-0.00035953521728515625
45,protein1,control,random_into_real,3.1770448684692383,3.187729835510254,0.010684967041015625
45,protein2,peak,real_into_random,-2.6837291717529297,-2.6566238403320312,0.027105331420898438
45,protein2,peak,random_into_real,3.1770448684692383,3.140596389770508,-0.03644847869873047
45,protein2,control,real_into_random,-2.6837291717529297,-2.6873550415039062,-0.0036258697509765625
45,protein2,control,random_into_real,3.1770448684692383,3.170896530151367,-0.006148338317871094
46,protein1,peak,real_into_random,-2.4302940368652344,-2.404961585998535,0.02533245086669922
46,protein1,peak,random_into_real,-0.8270883560180664,-0.8358860015869141,-0.008797645568847656
46,protein1,control,real_into_random,-2.4302940368652344,-2.4301185607910156,0.00017547607421875
46,protein1,control,random_into_real,-0.8270883560180664,-0.8299493789672852,-0.00286102294921875
46,protein2,peak,real_into_random,-2.4302940368652344,-2.4239091873168945,0.006384849548339844
46,protein2,peak,random_into_real,-0.8270883560180664,-0.8394374847412109,-0.012349128723144531
46,protein2,control,real_into_random,-2.4302940368652344,-2.4287233352661133,0.0015707015991210938
46,protein2,control,random_into_real,-0.8270883560180664,-0.8275346755981445,-0.000446319580078125
47,protein1,peak,real_into_random,-0.6354446411132812,-0.6435060501098633,-0.008061408996582031
47,protein1,peak,random_into_real,4.448558807373047,4.451253890991211,0.0026950836181640625
47,protein1,control,real_into_random,-0.6354446411132812,-0.6352109909057617,0.00023365020751953125
47,protein1,control,random_into_real,4.448558807373047,4.449390411376953,0.00083160400390625
47,protein2,peak,real_into_random,-0.6354446411132812,-0.4306468963623047,0.20479774475097656
47,protein2,peak,random_into_real,4.448558807373047,4.447310447692871,-0.0012483596801757812
47,protein2,control,real_into_random,-0.6354446411132812,-0.6387252807617188,-0.0032806396484375
47,protein2,control,random_into_real,4.448558807373047,4.448923110961914,0.0003643035888671875
48,protein1,peak,real_into_random,4.598280906677246,4.598289489746094,8.58306884765625e-06
48,protein1,peak,random_into_real,2.0624313354492188,2.055225372314453,-0.007205963134765625
48,protein1,control,real_into_random,4.598280906677246,4.597522735595703,-0.0007581710815429688
48,protein1,control,random_into_real,2.0624313354492188,2.08541202545166,0.022980690002441406
48,protein2,peak,real_into_random,4.598280906677246,4.592891693115234,-0.005389213562011719
48,protein2,peak,random_into_real,2.0624313354492188,2.068798065185547,0.006366729736328125
48,protein2,control,real_into_random,4.598280906677246,4.598114967346191,-0.0001659393310546875
48,protein2,control,random_into_real,2.0624313354492188,2.0668601989746094,0.004428863525390625
49,protein1,peak,real_into_random,-1.2659540176391602,-1.2612457275390625,0.004708290100097656
49,protein1,peak,random_into_real,1.7945594787597656,1.7800474166870117,-0.014512062072753906
49,protein1,control,real_into_random,-1.2659540176391602,-1.2647380828857422,0.0012159347534179688
49,protein1,control,random_into_real,1.7945594787597656,1.7891645431518555,-0.005394935607910156
49,protein2,peak,real_into_random,-1.2659540176391602,-1.2660818099975586,-0.0001277923583984375
49,protein2,peak,random_into_real,1.7945594787597656,1.7857465744018555,-0.008812904357910156
49,protein2,control,real_into_random,-1.2659540176391602,-1.264678955078125,0.0012750625610351562
49,protein2,control,random_into_real,1.7945594787597656,1.8035364151000977,0.008976936340332031
50,protein1,peak,real_into_random,-2.8225955963134766,-2.820995330810547,0.0016002655029296875
50,protein1,peak,random_into_real,2.4334001541137695,2.4237060546875,-0.009694099426269531
50,protein1,control,real_into_random,-2.8225955963134766,-2.8220577239990234,0.000537872314453125
50,protein1,control,random_into_real,2.4334001541137695,2.4341468811035156,0.0007467269897460938
50,protein2,peak,real_into_random,-2.8225955963134766,-2.817964553833008,0.00463104248046875
50,protein2,peak,random_into_real,2.4334001541137695,2.399533271789551,-0.03386688232421875
50,protein2,control,real_into_random,-2.8225955963134766,-2.8206405639648438,0.0019550323486328125
50,protein2,control,random_into_real,2.4334001541137695,2.4296646118164062,-0.0037355422973632812
51,protein1,peak,real_into_random,-1.6970767974853516,-1.6958074569702148,0.0012693405151367188
51,protein1,peak,random_into_real,4.990184783935547,4.974665641784668,-0.015519142150878906
51,protein1,control,real_into_random,-1.6970767974853516,-1.6966238021850586,0.00045299530029296875
51,protein1,control,random_into_real,4.990184783935547,4.917547225952148,-0.07263755798339844
51,protein2,peak,real_into_random,-1.6970767974853516,-0.7197065353393555,0.9773702621459961
51,protein2,peak,random_into_real,4.990184783935547,4.981722831726074,-0.008461952209472656
51,protein2,control,real_into_random,-1.6970767974853516,-1.8257570266723633,-0.12868022918701172
51,protein2,control,random_into_real,4.990184783935547,4.975031852722168,-0.015152931213378906
52,protein1,peak,real_into_random,3.3166236877441406,3.305304527282715,-0.011319160461425781
52,protein1,peak,random_into_real,2.022815704345703,2.02310848236084,0.00029277801513671875
52,protein1,control,real_into_random,3.3166236877441406,3.341411590576172,0.02478790283203125
52,protein1,control,random_into_real,2.022815704345703,2.0176687240600586,-0.005146980285644531
52,protein2,peak,real_into_random,3.3166236877441406,3.3245954513549805,0.007971763610839844
52,protein2,peak,random_into_real,2.022815704345703,1.9395933151245117,-0.0832223892211914
52,protein2,control,real_into_random,3.3166236877441406,3.317959785461426,0.0013360977172851562
52,protein2,control,random_into_real,2.022815704345703,2.021463394165039,-0.0013523101806640625
53,protein1,peak,real_into_random,-1.3414325714111328,-1.3279848098754883,0.013447761535644531
53,protein1,peak,random_into_real,2.159383773803711,2.1714887619018555,0.012104988098144531
53,protein1,control,real_into_random,-1.3414325714111328,-1.341787338256836,-0.000354766845703125
53,protein1,control,random_into_real,2.159383773803711,2.1756162643432617,0.01623249053955078
53,protein2,peak,real_into_random,-1.3414325714111328,-1.3427257537841797,-0.001293182373046875
53,protein2,peak,random_into_real,2.159383773803711,2.158053398132324,-0.0013303756713867188
53,protein2,control,real_into_random,-1.3414325714111328,-1.3404340744018555,0.0009984970092773438
53,protein2,control,random_into_real,2.159383773803711,2.1604490280151367,0.0010652542114257812
54,protein1,peak,real_into_random,-1.9820032119750977,-1.9816303253173828,0.00037288665771484375
54,protein1,peak,random_into_real,5.568682670593262,5.568370819091797,-0.00031185150146484375
54,protein1,control,real_into_random,-1.9820032119750977,-1.9826297760009766,-0.0006265640258789062
54,protein1,control,random_into_real,5.568682670593262,5.569658279418945,0.0009756088256835938
54,protein2,peak,real_into_random,-1.9820032119750977,-1.9486169815063477,0.03338623046875
54,protein2,peak,random_into_real,5.568682670593262,5.561800003051758,-0.006882667541503906
54,protein2,control,real_into_random,-1.9820032119750977,-1.9878511428833008,-0.005847930908203125
54,protein2,control,random_into_real,5.568682670593262,5.571355819702148,0.0026731491088867188
55,protein1,peak,real_into_random,-1.5085620880126953,-1.477005958557129,0.031556129455566406
55,protein1,peak,random_into_real,5.012361526489258,4.965982437133789,-0.04637908935546875
55,protein1,control,real_into_random,-1.5085620880126953,-1.5085601806640625,1.9073486328125e-06
55,protein1,control,random_into_real,5.012361526489258,5.012362480163574,9.5367431640625e-07
55,protein2,peak,real_into_random,-1.5085620880126953,-1.5053672790527344,0.0031948089599609375
55,protein2,peak,random_into_real,5.012361526489258,4.989423751831055,-0.022937774658203125
55,protein2,control,real_into_random,-1.5085620880126953,-1.509230613708496,-0.0006685256958007812
55,protein2,control,random_into_real,5.012361526489258,5.020350456237793,0.007988929748535156
56,protein1,peak,real_into_random,-1.9165124893188477,-1.9235849380493164,-0.00707244873046875
56,protein1,peak,random_into_real,3.6037893295288086,3.605794906616211,0.0020055770874023438
56,protein1,control,real_into_random,-1.9165124893188477,-1.9175195693969727,-0.001007080078125
56,protein1,control,random_into_real,3.6037893295288086,3.6252574920654297,0.021468162536621094
56,protein2,peak,real_into_random,-1.9165124893188477,-1.911275863647461,0.005236625671386719
56,protein2,peak,random_into_real,3.6037893295288086,3.602344512939453,-0.0014448165893554688
56,protein2,control,real_into_random,-1.9165124893188477,-1.9159975051879883,0.000514984130859375
56,protein2,control,random_into_real,3.6037893295288086,3.603329658508301,-0.0004596710205078125
57,protein1,peak,real_into_random,-1.054154396057129,-1.0501127243041992,0.0040416717529296875
57,protein1,peak,random_into_real,2.984651565551758,3.001527786254883,0.016876220703125
57,protein1,control,real_into_random,-1.054154396057129,-1.055328369140625,-0.0011739730834960938
57,protein1,control,random_into_real,2.984651565551758,2.995119094848633,0.010467529296875
57,protein2,peak,real_into_random,-1.054154396057129,-0.9753551483154297,0.07879924774169922
57,protein2,peak,random_into_real,2.984651565551758,2.989748001098633,0.005096435546875
57,protein2,control,real_into_random,-1.054154396057129,-1.0484733581542969,0.005681037902832031
57,protein2,control,random_into_real,2.984651565551758,2.9845638275146484,-8.7738037109375e-05
58,protein1,peak,real_into_random,-1.3941240310668945,-1.388167381286621,0.0059566497802734375
58,protein1,peak,random_into_real,3.1518936157226562,3.150019645690918,-0.0018739700317382812
58,protein1,control,real_into_random,-1.3941240310668945,-1.3951702117919922,-0.0010461807250976562
58,protein1,control,random_into_real,3.1518936157226562,3.1575498580932617,0.005656242370605469
58,protein2,peak,real_into_random,-1.3941240310668945,-1.3943557739257812,-0.00023174285888671875
58,protein2,peak,random_into_real,3.1518936157226562,3.1495838165283203,-0.0023097991943359375
58,protein2,control,real_into_random,-1.3941240310668945,-1.3950519561767578,-0.0009279251098632812
58,protein2,control,random_into_real,3.1518936157226562,3.151139259338379,-0.0007543563842773438
59,protein1,peak,real_into_random,-2.373687744140625,-2.3726024627685547,0.0010852813720703125
59,protein1,peak,random_into_real,-1.800797462463379,-1.8060493469238281,-0.005251884460449219
59,protein1,control,real_into_random,-2.373687744140625,-2.3675928115844727,0.006094932556152344
59,protein1,control,random_into_real,-1.800797462463379,-1.8016767501831055,-0.0008792877197265625
59,protein2,peak,real_into_random,-2.373687744140625,-2.3739500045776367,-0.00026226043701171875
59,protein2,peak,random_into_real,-1.800797462463379,-1.8004341125488281,0.00036334991455078125
59,protein2,control,real_into_random,-2.373687744140625,-2.373661994934082,2.574920654296875e-05
59,protein2,control,random_into_real,-1.800797462463379,-1.8016233444213867,-0.0008258819580078125
60,protein1,peak,real_into_random,-2.0037527084350586,-2.004770278930664,-0.0010175704956054688
60,protein1,peak,random_into_real,6.544034004211426,6.542273044586182,-0.0017609596252441406
60,protein1,control,real_into_random,-2.0037527084350586,-2.0023937225341797,0.0013589859008789062
60,protein1,control,random_into_real,6.544034004211426,6.5403923988342285,-0.0036416053771972656
60,protein2,peak,real_into_random,-2.0037527084350586,-1.594411849975586,0.40934085845947266
60,protein2,peak,random_into_real,6.544034004211426,6.534452438354492,-0.009581565856933594
60,protein2,control,real_into_random,-2.0037527084350586,-2.004373550415039,-0.0006208419799804688
60,protein2,control,random_into_real,6.544034004211426,6.544455528259277,0.0004215240478515625
61,protein1,peak,real_into_random,0.1886453628540039,0.18497276306152344,-0.0036725997924804688
61,protein1,peak,random_into_real,5.530640125274658,5.530943870544434,0.0003037452697753906
61,protein1,control,real_into_random,0.1886453628540039,0.18393421173095703,-0.004711151123046875
61,protein1,control,random_into_real,5.530640125274658,5.53813362121582,0.007493495941162109
61,protein2,peak,real_into_random,0.1886453628540039,0.18206501007080078,-0.006580352783203125
61,protein2,peak,random_into_real,5.530640125274658,5.536181926727295,0.005541801452636719
61,protein2,control,real_into_random,0.1886453628540039,0.1914997100830078,0.0028543472290039062
61,protein2,control,random_into_real,5.530640125274658,5.527731895446777,-0.0029082298278808594
62,protein1,peak,real_into_random,-2.285839080810547,-2.2735958099365234,0.012243270874023438
62,protein1,peak,random_into_real,3.1876840591430664,3.1876745223999023,-9.5367431640625e-06
62,protein1,control,real_into_random,-2.285839080810547,-2.285672187805176,0.00016689300537109375
62,protein1,control,random_into_real,3.1876840591430664,3.196467399597168,0.008783340454101562
62,protein2,peak,real_into_random,-2.285839080810547,-2.2841129302978516,0.0017261505126953125
62,protein2,peak,random_into_real,3.1876840591430664,3.185969352722168,-0.0017147064208984375
62,protein2,control,real_into_random,-2.285839080810547,-2.2852821350097656,0.00055694580078125
62,protein2,control,random_into_real,3.1876840591430664,3.187687873840332,3.814697265625e-06
63,protein1,peak,real_into_random,-2.4076480865478516,-2.407205581665039,0.0004425048828125
63,protein1,peak,random_into_real,4.073357582092285,4.070813179016113,-0.002544403076171875
63,protein1,control,real_into_random,-2.4076480865478516,-2.408267021179199,-0.0006189346313476562
63,protein1,control,random_into_real,4.073357582092285,4.074183464050293,0.0008258819580078125
63,protein2,peak,real_into_random,-2.4076480865478516,-2.304379463195801,0.10326862335205078
63,protein2,peak,random_into_real,4.073357582092285,4.048733711242676,-0.024623870849609375
63,protein2,control,real_into_random,-2.4076480865478516,-2.406468391418457,0.0011796951293945312
63,protein2,control,random_into_real,4.073357582092285,4.071437835693359,-0.0019197463989257812
64,protein1,peak,real_into_random,-1.242283821105957,-1.2430353164672852,-0.000751495361328125
64,protein1,peak,random_into_real,-0.13846778869628906,-0.13830947875976562,0.0001583099365234375
64,protein1,control,real_into_random,-1.242283821105957,-1.2436552047729492,-0.0013713836669921875
64,protein1,control,random_into_real,-0.13846778869628906,-0.1366405487060547,0.001827239990234375
64,protein2,peak,real_into_random,-1.242283821105957,-1.2328176498413086,0.009466171264648438
64,protein2,peak,random_into_real,-0.13846778869628906,-0.13385486602783203,0.004612922668457031
64,protein2,control,real_into_random,-1.242283821105957,-1.2431087493896484,-0.0008249282836914062
64,protein2,control,random_into_real,-0.13846778869628906,-0.14012718200683594,-0.001659393310546875
65,protein1,peak,real_into_random,0.10709381103515625,0.10027885437011719,-0.0068149566650390625
65,protein1,peak,random_into_real,-0.45694637298583984,-0.45415401458740234,0.0027923583984375
65,protein1,control,real_into_random,0.10709381103515625,0.1093282699584961,0.0022344589233398438
65,protein1,control,random_into_real,-0.45694637298583984,-0.45708274841308594,-0.00013637542724609375
65,protein2,peak,real_into_random,0.10709381103515625,0.114959716796875,0.00786590576171875
65,protein2,peak,random_into_real,-0.45694637298583984,-0.5032472610473633,-0.04630088806152344
65,protein2,control,real_into_random,0.10709381103515625,0.10077571868896484,-0.006318092346191406
65,protein2,control,random_into_real,-0.45694637298583984,-0.4536571502685547,0.0032892227172851562
66,protein1,peak,real_into_random,-2.25726318359375,-2.257455825805664,-0.0001926422119140625
66,protein1,peak,random_into_real,-0.7353496551513672,-0.734370231628418,0.0009794235229492188
66,protein1,control,real_into_random,-2.25726318359375,-2.2581100463867188,-0.00084686279296875
66,protein1,control,random_into_real,-0.7353496551513672,-0.7326107025146484,0.00273895263671875
66,protein2,peak,real_into_random,-2.25726318359375,-2.2572498321533203,1.33514404296875e-05
66,protein2,peak,random_into_real,-0.7353496551513672,-0.7282991409301758,0.007050514221191406
66,protein2,control,real_into_random,-2.25726318359375,-2.257223129272461,4.00543212890625e-05
66,protein2,control,random_into_real,-0.7353496551513672,-0.7360134124755859,-0.00066375732421875
67,protein1,peak,real_into_random,-0.20965003967285156,-0.18369483947753906,0.0259552001953125
67,protein1,peak,random_into_real,2.6560096740722656,2.6573686599731445,0.0013589859008789062
67,protein1,control,real_into_random,-0.20965003967285156,-0.22777462005615234,-0.01812458038330078
67,protein1,control,random_into_real,2.6560096740722656,2.6688756942749023,0.012866020202636719
67,protein2,peak,real_into_random,-0.20965003967285156,-0.21618366241455078,-0.006533622741699219
67,protein2,peak,random_into_real,2.6560096740722656,2.6570606231689453,0.0010509490966796875
67,protein2,control,real_into_random,-0.20965003967285156,-0.21024799346923828,-0.0005979537963867188
67,protein2,control,random_into_real,2.6560096740722656,2.655130386352539,-0.0008792877197265625
68,protein1,peak,real_into_random,-1.804356575012207,-1.8011960983276367,0.0031604766845703125
68,protein1,peak,random_into_real,3.592618942260742,3.5981931686401367,0.005574226379394531
68,protein1,control,real_into_random,-1.804356575012207,-1.8029394149780273,0.0014171600341796875
68,protein1,control,random_into_real,3.592618942260742,3.5661230087280273,-0.026495933532714844
68,protein2,peak,real_into_random,-1.804356575012207,-1.8005142211914062,0.0038423538208007812
68,protein2,peak,random_into_real,3.592618942260742,3.577176094055176,-0.015442848205566406
68,protein2,control,real_into_random,-1.804356575012207,-1.8041372299194336,0.0002193450927734375
68,protein2,control,random_into_real,3.592618942260742,3.595088005065918,0.0024690628051757812
69,protein1,peak,real_into_random,-1.3948554992675781,-1.3972930908203125,-0.002437591552734375
69,protein1,peak,random_into_real,2.0270118713378906,2.0333967208862305,0.006384849548339844
69,protein1,control,real_into_random,-1.3948554992675781,-1.3962392807006836,-0.0013837814331054688
69,protein1,control,random_into_real,2.0270118713378906,2.027480125427246,0.00046825408935546875
69,protein2,peak,real_into_random,-1.3948554992675781,-0.5883960723876953,0.8064594268798828
69,protein2,peak,random_into_real,2.0270118713378906,2.0176801681518555,-0.009331703186035156
69,protein2,control,real_into_random,-1.3948554992675781,-1.3995018005371094,-0.00464630126953125
69,protein2,control,random_into_real,2.0270118713378906,2.0269832611083984,-2.86102294921875e-05
70,protein1,peak,real_into_random,-2.079310417175293,-2.0802001953125,-0.0008897781372070312
70,protein1,peak,random_into_real,4.993802070617676,5.023982048034668,0.030179977416992188
70,protein1,control,real_into_random,-2.079310417175293,-2.0793094635009766,9.5367431640625e-07
70,protein1,control,random_into_real,4.993802070617676,4.993802070617676,0.0
70,protein2,peak,real_into_random,-2.079310417175293,-2.0694189071655273,0.009891510009765625
70,protein2,peak,random_into_real,4.993802070617676,4.99873161315918,0.004929542541503906
70,protein2,control,real_into_random,-2.079310417175293,-2.082198143005371,-0.002887725830078125
70,protein2,control,random_into_real,4.993802070617676,5.003352165222168,0.009550094604492188
71,protein1,peak,real_into_random,-0.800663948059082,-0.7796592712402344,0.021004676818847656
71,protein1,peak,random_into_real,1.3292121887207031,1.3117008209228516,-0.017511367797851562
71,protein1,control,real_into_random,-0.800663948059082,-0.8024377822875977,-0.001773834228515625
71,protein1,control,random_into_real,1.3292121887207031,1.337789535522461,0.008577346801757812
71,protein2,peak,real_into_random,-0.800663948059082,-0.8915729522705078,-0.09090900421142578
71,protein2,peak,random_into_real,1.3292121887207031,1.3765058517456055,0.047293663024902344
71,protein2,control,real_into_random,-0.800663948059082,-0.7994022369384766,0.0012617111206054688
71,protein2,control,random_into_real,1.3292121887207031,1.3265924453735352,-0.0026197433471679688
72,protein1,peak,real_into_random,-1.8501157760620117,-1.8500986099243164,1.71661376953125e-05
72,protein1,peak,random_into_real,4.449563026428223,4.4487762451171875,-0.0007867813110351562
72,protein1,control,real_into_random,-1.8501157760620117,-1.850966453552246,-0.000850677490234375
72,protein1,control,random_into_real,4.449563026428223,4.460031509399414,0.010468482971191406
72,protein2,peak,real_into_random,-1.8501157760620117,-0.8817577362060547,0.968358039855957
72,protein2,peak,random_into_real,4.449563026428223,4.449132919311523,-0.00043010711669921875
72,protein2,control,real_into_random,-1.8501157760620117,-1.8433713912963867,0.006744384765625
72,protein2,control,random_into_real,4.449563026428223,4.449584007263184,2.09808349609375e-05
73,protein1,peak,real_into_random,-0.9113035202026367,-0.9041414260864258,0.0071620941162109375
73,protein1,peak,random_into_real,0.5961666107177734,0.5876979827880859,-0.0084686279296875
73,protein1,control,real_into_random,-0.9113035202026367,-0.9235916137695312,-0.012288093566894531
73,protein1,control,random_into_real,0.5961666107177734,0.6068315505981445,0.010664939880371094
73,protein2,peak,real_into_random,-0.9113035202026367,-1.471756935119629,-0.5604534149169922
73,protein2,peak,random_into_real,0.5961666107177734,0.8288669586181641,0.23270034790039062
73,protein2,control,real_into_random,-0.9113035202026367,-0.9245662689208984,-0.013262748718261719
73,protein2,control,random_into_real,0.5961666107177734,0.6012411117553711,0.005074501037597656
74,protein1,peak,real_into_random,-2.2151832580566406,-2.216106414794922,-0.00092315673828125
74,protein1,peak,random_into_real,3.2719898223876953,3.2747926712036133,0.0028028488159179688
74,protein1,control,real_into_random,-2.2151832580566406,-2.215216636657715,-3.337860107421875e-05
74,protein1,control,random_into_real,3.2719898223876953,3.271749496459961,-0.000240325927734375
74,protein2,peak,real_into_random,-2.2151832580566406,-2.2016382217407227,0.013545036315917969
74,protein2,peak,random_into_real,3.2719898223876953,3.263120651245117,-0.008869171142578125
74,protein2,control,real_into_random,-2.2151832580566406,-2.2142906188964844,0.00089263916015625
74,protein2,control,random_into_real,3.2719898223876953,3.2734642028808594,0.0014743804931640625
75,protein1,peak,real_into_random,-1.1336345672607422,-1.1324777603149414,0.0011568069458007812
75,protein1,peak,random_into_real,-1.2735471725463867,-1.2746696472167969,-0.0011224746704101562
75,protein1,control,real_into_random,-1.1336345672607422,-1.134988784790039,-0.001354217529296875
75,protein1,control,random_into_real,-1.2735471725463867,-1.273824691772461,-0.00027751922607421875
75,protein2,peak,real_into_random,-1.1336345672607422,-1.1327762603759766,0.000858306884765625
75,protein2,peak,random_into_real,-1.2735471725463867,-1.2744178771972656,-0.0008707046508789062
75,protein2,control,real_into_random,-1.1336345672607422,-1.1313467025756836,0.0022878646850585938
75,protein2,control,random_into_real,-1.2735471725463867,-1.2750654220581055,-0.00151824951171875
76,protein1,peak,real_into_random,-2.1385793685913086,-2.116692543029785,0.021886825561523438
76,protein1,peak,random_into_real,2.816615104675293,2.8241539001464844,0.007538795471191406
76,protein1,control,real_into_random,-2.1385793685913086,-2.1394052505493164,-0.0008258819580078125
76,protein1,control,random_into_real,2.816615104675293,2.8378334045410156,0.021218299865722656
76,protein2,peak,real_into_random,-2.1385793685913086,-2.130324363708496,0.0082550048828125
76,protein2,peak,random_into_real,2.816615104675293,2.819167137145996,0.002552032470703125
76,protein2,control,real_into_random,-2.1385793685913086,-2.13739013671875,0.0011892318725585938
76,protein2,control,random_into_real,2.816615104675293,2.816950798034668,0.000335693359375
77,protein1,peak,real_into_random,-1.2873821258544922,-1.284963607788086,0.00241851806640625
77,protein1,peak,random_into_real,2.9776840209960938,2.961427688598633,-0.016256332397460938
77,protein1,control,real_into_random,-1.2873821258544922,-1.2860584259033203,0.001323699951171875
77,protein1,control,random_into_real,2.9776840209960938,2.9645462036132812,-0.0131378173828125
77,protein2,peak,real_into_random,-1.2873821258544922,-1.2719831466674805,0.015398979187011719
77,protein2,peak,random_into_real,2.9776840209960938,2.976222038269043,-0.0014619827270507812
77,protein2,control,real_into_random,-1.2873821258544922,-1.288081169128418,-0.0006990432739257812
77,protein2,control,random_into_real,2.9776840209960938,2.979313850402832,0.0016298294067382812
78,protein1,peak,real_into_random,-1.4993257522583008,-1.5024852752685547,-0.0031595230102539062
78,protein1,peak,random_into_real,6.133150100708008,6.136682033538818,0.003531932830810547
78,protein1,control,real_into_random,-1.4993257522583008,-1.499673843383789,-0.00034809112548828125
78,protein1,control,random_into_real,6.133150100708008,6.139492034912109,0.0063419342041015625
78,protein2,peak,real_into_random,-1.4993257522583008,-1.4938087463378906,0.005517005920410156
78,protein2,peak,random_into_real,6.133150100708008,6.133666038513184,0.0005159378051757812
78,protein2,control,real_into_random,-1.4993257522583008,-1.5005149841308594,-0.0011892318725585938
78,protein2,control,random_into_real,6.133150100708008,6.134150505065918,0.0010004043579101562
79,protein1,peak,real_into_random,-1.0739679336547852,-1.0740118026733398,-4.38690185546875e-05
79,protein1,peak,random_into_real,-1.5183172225952148,-1.5196247100830078,-0.0013074874877929688
79,protein1,control,real_into_random,-1.0739679336547852,-1.0694255828857422,0.004542350769042969
79,protein1,control,random_into_real,-1.5183172225952148,-1.5201168060302734,-0.0017995834350585938
79,protein2,peak,real_into_random,-1.0739679336547852,-1.0714836120605469,0.0024843215942382812
79,protein2,peak,random_into_real,-1.5183172225952148,-1.520005226135254,-0.0016880035400390625
79,protein2,control,real_into_random,-1.0739679336547852,-1.072249412536621,0.0017185211181640625
79,protein2,control,random_into_real,-1.5183172225952148,-1.5197467803955078,-0.0014295578002929688
80,protein1,peak,real_into_random,-1.5061511993408203,-1.5066986083984375,-0.0005474090576171875
80,protein1,peak,random_into_real,0.732478141784668,0.7339639663696289,0.0014858245849609375
80,protein1,control,real_into_random,-1.5061511993408203,-1.5069828033447266,-0.00083160400390625
80,protein1,control,random_into_real,0.732478141784668,0.7340965270996094,0.0016183853149414062
80,protein2,peak,real_into_random,-1.5061511993408203,-1.337179183959961,0.16897201538085938
80,protein2,peak,random_into_real,0.732478141784668,0.5954179763793945,-0.13706016540527344
80,protein2,control,real_into_random,-1.5061511993408203,-1.5052433013916016,0.00090789794921875
80,protein2,control,random_into_real,0.732478141784668,0.7307367324829102,-0.0017414093017578125
