dataset,pair_idx,region,layer,mean_margin,final_model_prob1
real_PRS,47,c_term,1,-1.7471051534016928,0.9876076579093933
real_PRS,47,c_term,2,-0.8772470235824585,0.9876076579093933
real_PRS,47,c_term,3,-0.46350215276082357,0.9876076579093933
real_PRS,47,c_term,4,0.06496299107869466,0.9876076579093933
real_PRS,47,c_term,5,0.10863418579101562,0.9876076579093933
real_PRS,47,c_term,6,-0.12458092371622721,0.9876076579093933
real_PRS,47,c_term,7,-0.053273741404215494,0.9876076579093933
real_PRS,47,c_term,8,-0.0019226392110188802,0.9876076579093933
real_PRS,47,c_term,9,-0.13414147694905598,0.9876076579093933
real_PRS,47,c_term,10,-0.17488702138264975,0.9876076579093933
real_PRS,47,middle,0,-1.9606907367706299,0.9876076579093933
real_PRS,47,middle,1,-2.134628132979075,0.9876076579093933
real_PRS,47,middle,2,-1.2087163607279459,0.9876076579093933
real_PRS,47,middle,3,-0.5731556256612141,0.9876076579093933
real_PRS,47,middle,4,-0.2891319910685221,0.9876076579093933
real_PRS,47,middle,5,0.014933427174886068,0.9876076579093933
real_PRS,47,middle,6,-0.13625275293986003,0.9876076579093933
real_PRS,47,middle,7,-0.17287111282348633,0.9876076579093933
real_PRS,47,middle,8,-0.05258496602376302,0.9876076579093933
real_PRS,47,middle,9,-0.17473039627075196,0.9876076579093933
real_PRS,47,middle,10,-0.19796133041381836,0.9876076579093933
real_PRS,48,n_term,0,-0.9417911728223165,0.8871170282363892
real_PRS,48,n_term,1,-1.1272868951161703,0.8871170282363892
real_PRS,48,n_term,2,-0.8129528045654297,0.8871170282363892
real_PRS,48,n_term,3,-0.74683624903361,0.8871170282363892
real_PRS,48,n_term,4,-0.37203178405761717,0.8871170282363892
real_PRS,48,n_term,5,0.35927652517954506,0.8871170282363892
real_PRS,48,n_term,6,0.688770345846812,0.8871170282363892
real_PRS,48,n_term,7,0.8169350544611613,0.8871170282363892
real_PRS,48,n_term,8,0.7862497091293335,0.8871170282363892
real_PRS,48,n_term,9,0.6476799527804057,0.8871170282363892
real_PRS,48,n_term,10,-0.5772627711296081,0.8871170282363892
real_PRS,48,c_term,0,-2.110075223445892,0.8871170282363892
real_PRS,48,c_term,1,-2.3176215211550395,0.8871170282363892
real_PRS,48,c_term,2,-1.300123961766561,0.8871170282363892
real_PRS,48,c_term,3,-0.7234080950419108,0.8871170282363892
real_PRS,48,c_term,4,-0.8337741216023763,0.8871170282363892
real_PRS,48,c_term,5,-0.3834047555923462,0.8871170282363892
real_PRS,48,c_term,6,-0.37358983357747394,0.8871170282363892
real_PRS,48,c_term,7,0.5119800170262655,0.8871170282363892
real_PRS,48,c_term,8,0.7247690240542094,0.8871170282363892
real_PRS,48,c_term,9,0.593156369527181,0.8871170282363892
real_PRS,48,c_term,10,-0.3389201283454895,0.8871170282363892
real_PRS,48,middle,0,-1.946834146976471,0.8871170282363892
real_PRS,48,middle,1,-2.0819416761398317,0.8871170282363892
real_PRS,48,middle,2,-1.2609232584635417,0.8871170282363892
real_PRS,48,middle,3,-0.6520674705505372,0.8871170282363892
real_PRS,48,middle,4,-0.8542804876963298,0.8871170282363892
real_PRS,48,middle,5,-0.21942517757415772,0.8871170282363892
real_PRS,48,middle,6,0.20723547538121542,0.8871170282363892
real_PRS,48,middle,7,1.4416062275568644,0.8871170282363892
real_PRS,48,middle,8,1.4922224442164103,0.8871170282363892
real_PRS,48,middle,9,1.7528951207796732,0.8871170282363892
real_PRS,48,middle,10,1.4854652822017669,0.8871170282363892
real_PRS,49,n_term,0,-1.019653610388438,0.8573833703994751
real_PRS,49,n_term,1,-0.9818712731202444,0.8573833703994751
real_PRS,49,n_term,2,-0.9878866910934448,0.8573833703994751
real_PRS,49,n_term,3,-0.8030305544535319,0.8573833703994751
real_PRS,49,n_term,4,-0.28304219245910645,0.8573833703994751
real_PRS,49,n_term,5,0.1947734554608663,0.8573833703994751
real_PRS,49,n_term,6,0.005322357018788655,0.8573833703994751
real_PRS,49,n_term,7,0.1537623663743337,0.8573833703994751
real_PRS,49,n_term,8,0.4147376666466395,0.8573833703994751
real_PRS,49,n_term,9,0.7046615878740946,0.8573833703994751
real_PRS,49,n_term,10,-0.24627738793690998,0.8573833703994751
real_PRS,49,c_term,0,-1.3847007513046266,0.8573833703994751
real_PRS,49,c_term,1,-1.6684708674748738,0.8573833703994751
real_PRS,49,c_term,2,-0.8061904748280843,0.8573833703994751
real_PRS,49,c_term,3,-0.37808828353881835,0.8573833703994751
real_PRS,49,c_term,4,-0.19748458862304688,0.8573833703994751
real_PRS,49,c_term,5,0.3654464821020762,0.8573833703994751
real_PRS,49,c_term,6,0.5858025312423706,0.8573833703994751
real_PRS,49,c_term,7,1.063236383597056,0.8573833703994751
real_PRS,49,c_term,8,1.402741253376007,0.8573833703994751
real_PRS,49,c_term,9,1.8511289278666179,0.8573833703994751
real_PRS,49,c_term,10,1.4755732893943787,0.8573833703994751
real_PRS,50,n_term,0,-1.2746225555737813,0.9192385673522949
real_PRS,50,n_term,1,-1.2680203596750894,0.9192385673522949
real_PRS,50,n_term,2,-1.1789855003356933,0.9192385673522949
real_PRS,50,n_term,3,-0.8873778343200683,0.9192385673522949
real_PRS,50,n_term,4,-0.4543118635813395,0.9192385673522949
real_PRS,50,n_term,5,-0.02123576005299886,0.9192385673522949
real_PRS,50,n_term,6,-0.07944992383321127,0.9192385673522949
real_PRS,50,n_term,7,-0.01961113413174947,0.9192385673522949
real_PRS,50,n_term,8,0.2248380661010742,0.9192385673522949
real_PRS,50,n_term,9,0.15786258379618326,0.9192385673522949
real_PRS,50,n_term,10,-0.2775491078694661,0.9192385673522949
real_PRS,50,c_term,0,-1.1290948867797852,0.9192385673522949
real_PRS,50,c_term,1,-1.363316571712494,0.9192385673522949
real_PRS,50,c_term,2,-0.6422233661015828,0.9192385673522949
real_PRS,50,c_term,3,-0.5288471221923828,0.9192385673522949
real_PRS,50,c_term,4,-0.23701117833455404,0.9192385673522949
real_PRS,50,c_term,5,0.18211266199747722,0.9192385673522949
real_PRS,50,c_term,6,0.26942141850789386,0.9192385673522949
real_PRS,50,c_term,7,0.49777399698893227,0.9192385673522949
real_PRS,50,c_term,8,0.4625351905822754,0.9192385673522949
real_PRS,50,c_term,9,0.14712521235148113,0.9192385673522949
real_PRS,50,c_term,10,0.04109751383463542,0.9192385673522949
real_PRS,50,middle,0,-0.9786500732103983,0.9192385673522949
real_PRS,50,middle,1,-1.0627282003561656,0.9192385673522949
real_PRS,50,middle,2,-1.0084089676539103,0.9192385673522949
real_PRS,50,middle,3,-0.8834059397379558,0.9192385673522949
real_PRS,50,middle,4,-0.6071158727010091,0.9192385673522949
real_PRS,50,middle,5,-0.5654711723327637,0.9192385673522949
real_PRS,50,middle,6,-0.42827629248301186,0.9192385673522949
real_PRS,50,middle,7,0.12057545582453409,0.9192385673522949
real_PRS,50,middle,8,0.16195939381917318,0.9192385673522949
real_PRS,50,middle,9,0.29307192166646323,0.9192385673522949
real_PRS,50,middle,10,-0.25717175801595055,0.9192385673522949
real_PRS,51,n_term,0,-0.9417914708455404,0.9928612112998962
real_PRS,51,n_term,1,-1.1272871057192484,0.9928612112998962
real_PRS,51,n_term,2,-0.8129524230957031,0.9928612112998962
real_PRS,51,n_term,3,-0.7468366305033366,0.9928612112998962
real_PRS,51,n_term,4,-0.372031299273173,0.9928612112998962
real_PRS,51,n_term,5,0.35927690664927164,0.9928612112998962
real_PRS,51,n_term,6,0.6887704789638519,0.9928612112998962
real_PRS,51,n_term,7,0.8169350822766622,0.9928612112998962
real_PRS,51,n_term,8,0.7862497667471567,0.9928612112998962
real_PRS,51,n_term,9,0.6476797858874003,0.9928612112998962
real_PRS,51,n_term,10,-0.5772634267807006,0.9928612112998962
real_PRS,51,c_term,0,-2.1100749293963115,0.9928612112998962
real_PRS,51,c_term,1,-2.317621378103892,0.9928612112998962
real_PRS,51,c_term,2,-1.300123898188273,0.9928612112998962
real_PRS,51,c_term,3,-0.7234077453613281,0.9928612112998962
real_PRS,51,c_term,4,-0.8337737719217936,0.9928612112998962
real_PRS,51,c_term,5,-0.38340369462966917,0.9928612112998962
real_PRS,51,c_term,6,-0.3735893130302429,0.9928612112998962
real_PRS,51,c_term,7,0.5119805753231048,0.9928612112998962
real_PRS,51,c_term,8,0.724768861134847,0.9928612112998962
real_PRS,51,c_term,9,0.5931560536225636,0.9928612112998962
real_PRS,51,c_term,10,-0.33892096281051637,0.9928612112998962
real_PRS,51,middle,0,-1.9468340436617533,0.9928612112998962
real_PRS,51,middle,1,-2.081941747665405,0.9928612112998962
real_PRS,51,middle,2,-1.2609232584635417,0.9928612112998962
real_PRS,51,middle,3,-0.6520672798156738,0.9928612112998962
real_PRS,51,middle,4,-0.8542803645133972,0.9928612112998962
real_PRS,51,middle,5,-0.21942484378814697,0.9928612112998962
real_PRS,51,middle,6,0.20723634163538615,0.9928612112998962
real_PRS,51,middle,7,1.4416065295537313,0.9928612112998962
real_PRS,51,middle,8,1.4922230164210002,0.9928612112998962
real_PRS,51,middle,9,1.7528952678044638,0.9928612112998962
real_PRS,51,middle,10,1.4854654649893442,0.9928612112998962
real_PRS,52,n_term,0,-1.5362912178039552,0.8830941915512085
real_PRS,52,n_term,1,-1.7726292212804158,0.8830941915512085
real_PRS,52,n_term,2,-1.4851443608601889,0.8830941915512085
real_PRS,52,n_term,3,-0.8250569025675456,0.8830941915512085
real_PRS,52,n_term,4,-0.7269184430440266,0.8830941915512085
real_PRS,52,n_term,5,-0.44109733899434406,0.8830941915512085
real_PRS,52,n_term,6,-0.6457832018534343,0.8830941915512085
real_PRS,52,n_term,7,-0.7256667455037434,0.8830941915512085
real_PRS,52,n_term,8,-0.5948763529459635,0.8830941915512085
real_PRS,52,n_term,9,-0.6257371584574382,0.8830941915512085
real_PRS,52,n_term,10,-0.8061747868855794,0.8830941915512085
real_PRS,52,c_term,0,-2.19174960454305,0.8830941915512085
real_PRS,52,c_term,1,-2.3052384277184803,0.8830941915512085
real_PRS,52,c_term,2,-1.4383999745051066,0.8830941915512085
real_PRS,52,c_term,3,-0.7365590731302897,0.8830941915512085
real_PRS,52,c_term,4,-0.5452277978261312,0.8830941915512085
real_PRS,52,c_term,5,0.4915074308713277,0.8830941915512085
real_PRS,52,c_term,6,1.290582154194514,0.8830941915512085
real_PRS,52,c_term,7,2.010912529627482,0.8830941915512085
real_PRS,52,c_term,8,2.5521011392275494,0.8830941915512085
real_PRS,52,c_term,9,3.094191567103068,0.8830941915512085
real_PRS,52,c_term,10,2.5474043687184653,0.8830941915512085
real_PRS,52,middle,0,-1.6922153214613596,0.8830941915512085
real_PRS,52,middle,1,-1.8765963276227315,0.8830941915512085
real_PRS,52,middle,2,-1.0562762419382732,0.8830941915512085
real_PRS,52,middle,3,-0.7736262639363607,0.8830941915512085
real_PRS,52,middle,4,-1.052509101231893,0.8830941915512085
real_PRS,52,middle,5,-0.39409012397130333,0.8830941915512085
real_PRS,52,middle,6,-0.12781693935394287,0.8830941915512085
real_PRS,52,middle,7,0.733342691262563,0.8830941915512085
real_PRS,52,middle,8,0.5570229331652323,0.8830941915512085
real_PRS,52,middle,9,0.7848497788111369,0.8830941915512085
real_PRS,52,middle,10,0.18900709748268127,0.8830941915512085
real_PRS,53,n_term,0,-1.2515763918558755,0.8961584568023682
real_PRS,53,n_term,1,-1.4658929665883382,0.8961584568023682
real_PRS,53,n_term,2,-1.1087026119232177,0.8961584568023682
real_PRS,53,n_term,3,-0.9972030321756998,0.8961584568023682
real_PRS,53,n_term,4,-0.9155290285746257,0.8961584568023682
real_PRS,53,n_term,5,-0.0325157364209493,0.8961584568023682
real_PRS,53,n_term,6,0.038617698351542155,0.8961584568023682
real_PRS,53,n_term,7,0.13958397308985393,0.8961584568023682
real_PRS,53,n_term,8,0.22324924071629842,0.8961584568023682
real_PRS,53,n_term,9,0.2908263842264811,0.8961584568023682
real_PRS,53,n_term,10,-0.7404448350270589,0.8961584568023682
real_PRS,53,c_term,0,-2.161089889208476,0.8961584568023682
real_PRS,53,c_term,1,-2.065027407805125,0.8961584568023682
real_PRS,53,c_term,2,-1.7474773009618123,0.8961584568023682
real_PRS,53,c_term,3,-0.6625848929087321,0.8961584568023682
real_PRS,53,c_term,4,-0.47072232564290367,0.8961584568023682
real_PRS,53,c_term,5,0.3894610007603963,0.8961584568023682
real_PRS,53,c_term,6,0.3565151294072469,0.8961584568023682
real_PRS,53,c_term,7,0.9752794504165649,0.8961584568023682
real_PRS,53,c_term,8,1.1268800814946494,0.8961584568023682
real_PRS,53,c_term,9,2.03097421725591,0.8961584568023682
real_PRS,53,c_term,10,1.944437599182129,0.8961584568023682
real_PRS,53,middle,0,-2.179798475901286,0.8961584568023682
real_PRS,53,middle,1,-2.0090983708699546,0.8961584568023682
real_PRS,53,middle,2,-1.615275224049886,0.8961584568023682
real_PRS,53,middle,3,-0.7426561037699382,0.8961584568023682
real_PRS,53,middle,4,-1.307162912686666,0.8961584568023682
real_PRS,53,middle,5,-0.407674503326416,0.8961584568023682
real_PRS,53,middle,6,0.1750336488087972,0.8961584568023682
real_PRS,53,middle,7,0.6015067259470622,0.8961584568023682
real_PRS,53,middle,8,0.8026405493418376,0.8961584568023682
real_PRS,53,middle,9,0.09790648420651754,0.8961584568023682
real_PRS,53,middle,10,0.2732085227966309,0.8961584568023682
real_PRS,54,n_term,0,-1.432997504870097,0.9949184060096741
real_PRS,54,n_term,1,-1.4645013193289438,0.9949184060096741
real_PRS,54,n_term,2,-1.2639683882395427,0.9949184060096741
real_PRS,54,n_term,3,-0.9629570960998535,0.9949184060096741
real_PRS,54,n_term,4,-0.6982613245646159,0.9949184060096741
real_PRS,54,n_term,5,-0.46222259203592936,0.9949184060096741
real_PRS,54,n_term,6,-0.47786242167154946,0.9949184060096741
real_PRS,54,n_term,7,-0.474550724029541,0.9949184060096741
real_PRS,54,n_term,8,-0.38444948196411133,0.9949184060096741
real_PRS,54,n_term,9,-0.40293197631835936,0.9949184060096741
real_PRS,54,n_term,10,-0.4923290252685547,0.9949184060096741
real_PRS,54,c_term,0,-1.8185560444990794,0.9949184060096741
real_PRS,54,c_term,1,-2.058400821685791,0.9949184060096741
real_PRS,54,c_term,2,-0.9237304051717122,0.9949184060096741
real_PRS,54,c_term,3,-0.3612968444824219,0.9949184060096741
real_PRS,54,c_term,4,-0.13851985931396485,0.9949184060096741
real_PRS,54,c_term,5,-0.05234107971191406,0.9949184060096741
real_PRS,54,c_term,6,-0.17301451365152995,0.9949184060096741
real_PRS,54,c_term,7,-0.11785697937011719,0.9949184060096741
real_PRS,54,c_term,8,-0.013164488474527995,0.9949184060096741
real_PRS,54,c_term,9,-0.20179945627848309,0.9949184060096741
real_PRS,54,c_term,10,-0.201814333597819,0.9949184060096741
real_PRS,54,middle,0,-1.79948623975118,0.9949184060096741
real_PRS,54,middle,1,-1.9651827971140543,0.9949184060096741
real_PRS,54,middle,2,-1.1111058394114177,0.9949184060096741
real_PRS,54,middle,3,-0.9176023801167806,0.9949184060096741
real_PRS,54,middle,4,-0.6580551147460938,0.9949184060096741
real_PRS,54,middle,5,-0.47421000798543295,0.9949184060096741
real_PRS,54,middle,6,-0.4354190508524577,0.9949184060096741
real_PRS,54,middle,7,-0.4020621617635091,0.9949184060096741
real_PRS,54,middle,8,-0.24814685185750326,0.9949184060096741
real_PRS,54,middle,9,-0.42175588607788084,0.9949184060096741
real_PRS,54,middle,10,-0.45903902053833007,0.9949184060096741
real_PRS,55,n_term,0,-1.3797354459762574,0.9933493733406067
real_PRS,55,n_term,1,-1.4287901957829794,0.9933493733406067
real_PRS,55,n_term,2,-1.4488083044687907,0.9933493733406067
real_PRS,55,n_term,3,-0.9727077484130859,0.9933493733406067
real_PRS,55,n_term,4,-0.6126462817192078,0.9933493733406067
real_PRS,55,n_term,5,0.09607311089833577,0.9933493733406067
real_PRS,55,n_term,6,-0.2968946854273478,0.9933493733406067
real_PRS,55,n_term,7,-0.2063225269317627,0.9933493733406067
real_PRS,55,n_term,8,-0.1388027310371399,0.9933493733406067
real_PRS,55,n_term,9,0.21248277227083842,0.9933493733406067
real_PRS,55,n_term,10,-0.558593233426412,0.9933493733406067
real_PRS,55,c_term,0,-1.6560679038365682,0.9933493733406067
real_PRS,55,c_term,1,-1.7435470004876454,0.9933493733406067
real_PRS,55,c_term,2,-1.3237556536992392,0.9933493733406067
real_PRS,55,c_term,3,-1.2159135500590006,0.9933493733406067
real_PRS,55,c_term,4,-1.2376474539438884,0.9933493733406067
real_PRS,55,c_term,5,-1.3054627497990927,0.9933493733406067
real_PRS,55,c_term,6,-1.3733859300613402,0.9933493733406067
real_PRS,55,c_term,7,-0.7120166877905528,0.9933493733406067
real_PRS,55,c_term,8,-0.2622809032599131,0.9933493733406067
real_PRS,55,c_term,9,0.3359068473180135,0.9933493733406067
real_PRS,55,c_term,10,0.40364851951599123,0.9933493733406067
real_PRS,55,middle,0,-1.9855353593826295,0.9933493733406067
real_PRS,55,middle,1,-2.0313326120376587,0.9933493733406067
real_PRS,55,middle,2,-1.2439281860987346,0.9933493733406067
real_PRS,55,middle,3,-0.9294560750325521,0.9933493733406067
real_PRS,55,middle,4,-1.4058801015218099,0.9933493733406067
real_PRS,55,middle,5,-1.1125653783480327,0.9933493733406067
real_PRS,55,middle,6,-0.9019718964894613,0.9933493733406067
real_PRS,55,middle,7,-0.2111324707667033,0.9933493733406067
real_PRS,55,middle,8,0.7699406305948894,0.9933493733406067
real_PRS,55,middle,9,1.6694777528444926,0.9933493733406067
real_PRS,55,middle,10,1.9664718468983968,0.9933493733406067
real_PRS,56,n_term,0,-1.2950928767522176,0.9734160900115967
real_PRS,56,n_term,1,-1.4338383396466574,0.9734160900115967
real_PRS,56,n_term,2,-0.9707888126373291,0.9734160900115967
real_PRS,56,n_term,3,-0.6887068112691244,0.9734160900115967
real_PRS,56,n_term,4,-0.65680832862854,0.9734160900115967
real_PRS,56,n_term,5,0.0648083766301473,0.9734160900115967
real_PRS,56,n_term,6,-0.010661999384562174,0.9734160900115967
real_PRS,56,n_term,7,0.13561473687489828,0.9734160900115967
real_PRS,56,n_term,8,0.2995982845624288,0.9734160900115967
real_PRS,56,n_term,9,0.7254344701766968,0.9734160900115967
real_PRS,56,n_term,10,0.4433968305587769,0.9734160900115967
real_PRS,56,c_term,0,-1.545509656270345,0.9734160900115967
real_PRS,56,c_term,1,-1.736921015381813,0.9734160900115967
real_PRS,56,c_term,2,-0.8515040953954061,0.9734160900115967
real_PRS,56,c_term,3,-0.12109378178914389,0.9734160900115967
real_PRS,56,c_term,4,0.18138777414957682,0.9734160900115967
real_PRS,56,c_term,5,1.3496178229649862,0.9734160900115967
real_PRS,56,c_term,6,2.0983206748962404,0.9734160900115967
real_PRS,56,c_term,7,2.4035729726155597,0.9734160900115967
real_PRS,56,c_term,8,3.2636369784673054,0.9734160900115967
real_PRS,56,c_term,9,3.170727155605952,0.9734160900115967
real_PRS,56,c_term,10,2.5021063486735025,0.9734160900115967
real_PRS,56,middle,0,-1.369880247116089,0.9734160900115967
real_PRS,56,middle,1,-1.467129013935725,0.9734160900115967
real_PRS,56,middle,2,-0.7518183509508769,0.9734160900115967
real_PRS,56,middle,3,-0.4260928789774577,0.9734160900115967
real_PRS,56,middle,4,0.18580907185872395,0.9734160900115967
real_PRS,56,middle,5,0.7736135959625244,0.9734160900115967
real_PRS,56,middle,6,1.0857843557993572,0.9734160900115967
real_PRS,56,middle,7,1.5466987291971843,0.9734160900115967
real_PRS,56,middle,8,1.8679144700368246,0.9734160900115967
real_PRS,56,middle,9,2.0948962767918906,0.9734160900115967
real_PRS,56,middle,10,0.27014679511388145,0.9734160900115967
real_PRS,57,n_term,0,-1.2515765349070231,0.9516838788986206
real_PRS,57,n_term,1,-1.4658934275309246,0.9516838788986206
real_PRS,57,n_term,2,-1.108702580134074,0.9516838788986206
real_PRS,57,n_term,3,-0.9972035408020019,0.9516838788986206
real_PRS,57,n_term,4,-0.9155298391977946,0.9516838788986206
real_PRS,57,n_term,5,-0.032515986760457354,0.9516838788986206
real_PRS,57,n_term,6,0.03861705660820007,0.9516838788986206
real_PRS,57,n_term,7,0.13958288033803304,0.9516838788986206
real_PRS,57,n_term,8,0.22324830293655396,0.9516838788986206
real_PRS,57,n_term,9,0.2908257246017456,0.9516838788986206
real_PRS,57,n_term,10,-0.7404452721277873,0.9516838788986206
real_PRS,57,c_term,0,-2.161090064048767,0.9516838788986206
real_PRS,57,c_term,1,-2.0650277376174926,0.9516838788986206
real_PRS,57,c_term,2,-1.7474769751230876,0.9516838788986206
real_PRS,57,c_term,3,-0.6625847657521565,0.9516838788986206
real_PRS,57,c_term,4,-0.4707228899002075,0.9516838788986206
real_PRS,57,c_term,5,0.38946060339609784,0.9516838788986206
real_PRS,57,c_term,6,0.3565147042274475,0.9516838788986206
real_PRS,57,c_term,7,0.9752793312072754,0.9516838788986206
real_PRS,57,c_term,8,1.1268795092900594,0.9516838788986206
real_PRS,57,c_term,9,2.0309718757867814,0.9516838788986206
real_PRS,57,c_term,10,1.9444359461466472,0.9516838788986206
real_PRS,57,middle,0,-2.1797983169555666,0.9516838788986206
real_PRS,57,middle,1,-2.009098847707113,0.9516838788986206
real_PRS,57,middle,2,-1.6152754147847495,0.9516838788986206
real_PRS,57,middle,3,-0.7426564852396648,0.9516838788986206
real_PRS,57,middle,4,-1.307162833213806,0.9516838788986206
real_PRS,57,middle,5,-0.4076745669047038,0.9516838788986206
real_PRS,57,middle,6,0.17503364086151124,0.9516838788986206
real_PRS,57,middle,7,0.6015068372090657,0.9516838788986206
real_PRS,57,middle,8,0.8026403427124024,0.9516838788986206
real_PRS,57,middle,9,0.09790598352750142,0.9516838788986206
real_PRS,57,middle,10,0.2732076446215312,0.9516838788986206
real_PRS,58,n_term,0,-1.2479763666788737,0.9589354395866394
real_PRS,58,n_term,1,-1.3949214776357015,0.9589354395866394
real_PRS,58,n_term,2,-0.9409807682037353,0.9589354395866394
real_PRS,58,n_term,3,-0.6022018114725749,0.9589354395866394
real_PRS,58,n_term,4,-0.2705589612325033,0.9589354395866394
real_PRS,58,n_term,5,0.3556246121724447,0.9589354395866394
real_PRS,58,n_term,6,0.6371535539627076,0.9589354395866394
real_PRS,58,n_term,7,1.0955336570739747,0.9589354395866394
real_PRS,58,n_term,8,1.1153019467989604,0.9589354395866394
real_PRS,58,n_term,9,1.1345827420552572,0.9589354395866394
real_PRS,58,n_term,10,0.21869216759999593,0.9589354395866394
real_PRS,58,c_term,0,-1.6776344617207846,0.9589354395866394
real_PRS,58,c_term,1,-1.8119335254033406,0.9589354395866394
real_PRS,58,c_term,2,-1.1706785202026366,0.9589354395866394
real_PRS,58,c_term,3,-0.9082854270935059,0.9589354395866394
real_PRS,58,c_term,4,-1.0625660101572671,0.9589354395866394
real_PRS,58,c_term,5,-0.7598513762156168,0.9589354395866394
real_PRS,58,c_term,6,-0.9195583899815877,0.9589354395866394
real_PRS,58,c_term,7,0.2389918903509776,0.9589354395866394
real_PRS,58,c_term,8,0.628609573841095,0.9589354395866394
real_PRS,58,c_term,9,0.6793576131264368,0.9589354395866394
real_PRS,58,c_term,10,0.8719147404034933,0.9589354395866394
real_PRS,58,middle,0,-1.4121463080247243,0.9589354395866394
real_PRS,58,middle,1,-1.7127596656481425,0.9589354395866394
real_PRS,58,middle,2,-1.2556005001068116,0.9589354395866394
real_PRS,58,middle,3,-1.3976965268452963,0.9589354395866394
real_PRS,58,middle,4,-1.6046526908874512,0.9589354395866394
real_PRS,58,middle,5,-0.8332097291946411,0.9589354395866394
real_PRS,58,middle,6,-0.7555024792750676,0.9589354395866394
real_PRS,58,middle,7,-0.2263472040494283,0.9589354395866394
real_PRS,58,middle,8,0.23218354384104412,0.9589354395866394
real_PRS,58,middle,9,0.3047016223271688,0.9589354395866394
real_PRS,58,middle,10,-0.591969515879949,0.9589354395866394
real_PRS,59,n_term,0,-1.4610652287801107,0.14172154664993286
real_PRS,59,n_term,1,-1.4842770417531332,0.14172154664993286
real_PRS,59,n_term,2,-1.3000417709350587,0.14172154664993286
real_PRS,59,n_term,3,-0.7296403249104818,0.14172154664993286
real_PRS,59,n_term,4,-0.6622479438781739,0.14172154664993286
real_PRS,59,n_term,5,-0.16504721641540526,0.14172154664993286
real_PRS,59,n_term,6,-0.3407591819763184,0.14172154664993286
real_PRS,59,n_term,7,-0.275452454884847,0.14172154664993286
real_PRS,59,n_term,8,-0.3780406792958578,0.14172154664993286
real_PRS,59,n_term,9,-0.4732470194498698,0.14172154664993286
real_PRS,59,n_term,10,-0.8422876358032226,0.14172154664993286
real_PRS,59,c_term,0,-1.8744281768798827,0.14172154664993286
real_PRS,59,c_term,1,-2.115898996591568,0.14172154664993286
real_PRS,59,c_term,2,-1.1268644650777182,0.14172154664993286
real_PRS,59,c_term,3,-0.5556359608968099,0.14172154664993286
real_PRS,59,c_term,4,0.09716714223225911,0.14172154664993286
real_PRS,59,c_term,5,0.156878662109375,0.14172154664993286
real_PRS,59,c_term,6,-0.06014048258463542,0.14172154664993286
real_PRS,59,c_term,7,-0.07503296534220377,0.14172154664993286
real_PRS,59,c_term,8,0.1078051249186198,0.14172154664993286
real_PRS,59,c_term,9,0.005353736877441406,0.14172154664993286
real_PRS,59,c_term,10,0.026714166005452473,0.14172154664993286
real_PRS,59,middle,0,-1.8314697206020356,0.14172154664993286
real_PRS,59,middle,1,-1.9120845079421998,0.14172154664993286
real_PRS,59,middle,2,-1.2130258878072102,0.14172154664993286
real_PRS,59,middle,3,-0.797140630086263,0.14172154664993286
real_PRS,59,middle,4,-0.3641919771830241,0.14172154664993286
real_PRS,59,middle,5,-0.12636712392171223,0.14172154664993286
real_PRS,59,middle,6,-0.3056532859802246,0.14172154664993286
real_PRS,59,middle,7,-0.33038536707560223,0.14172154664993286
real_PRS,59,middle,8,-0.17839717864990234,0.14172154664993286
real_PRS,59,middle,9,-0.22625624338785807,0.14172154664993286
real_PRS,59,middle,10,0.0020277659098307294,0.14172154664993286
real_PRS,60,n_term,0,-1.2573655406634012,0.9985001087188721
real_PRS,60,n_term,1,-1.3541854699452718,0.9985001087188721
real_PRS,60,n_term,2,-1.4855218489964803,0.9985001087188721
real_PRS,60,n_term,3,-1.2158194541931153,0.9985001087188721
real_PRS,60,n_term,4,-1.182044005393982,0.9985001087188721
real_PRS,60,n_term,5,-0.7454353928565979,0.9985001087188721
real_PRS,60,n_term,6,-0.8333560784657796,0.9985001087188721
real_PRS,60,n_term,7,-0.7270173072814942,0.9985001087188721
real_PRS,60,n_term,8,-0.45301820437113444,0.9985001087188721
real_PRS,60,n_term,9,-0.41770456631978353,0.9985001087188721
real_PRS,60,n_term,10,-1.5415144284566245,0.9985001087188721
real_PRS,60,c_term,0,-1.7898017128308614,0.9985001087188721
real_PRS,60,c_term,1,-1.8472055733203887,0.9985001087188721
real_PRS,60,c_term,2,-1.0275654157002767,0.9985001087188721
real_PRS,60,c_term,3,-0.4405308405558268,0.9985001087188721
real_PRS,60,c_term,4,-0.012056986490885416,0.9985001087188721
real_PRS,60,c_term,5,0.6547762076059978,0.9985001087188721
real_PRS,60,c_term,6,0.054524866739908855,0.9985001087188721
real_PRS,60,c_term,7,0.4018059412638346,0.9985001087188721
real_PRS,60,c_term,8,0.7075763543446859,0.9985001087188721
real_PRS,60,c_term,9,0.454720147450765,0.9985001087188721
real_PRS,60,c_term,10,0.08924868901570639,0.9985001087188721
real_PRS,60,middle,0,-2.006839330991109,0.9985001087188721
real_PRS,60,middle,1,-2.1532590866088865,0.9985001087188721
real_PRS,60,middle,2,-1.4286293029785155,0.9985001087188721
real_PRS,60,middle,3,-0.9274149894714355,0.9985001087188721
real_PRS,60,middle,4,-0.4441203753153483,0.9985001087188721
